sentence	label
[CLS]  Quelle ville est la capitale de Telangana ?  [SEP]  Hyderabad est la capitale de l "État de Telangana, dans le sud de l'Inde, et de jure de l'Andhra Pradesh. [A] Occupant 650 kilomètres carrés (250 milles carrés) le long des rives de la rivière Musi, Hyderabad compte une population d'environ 6,7 millions d'habitants et une population métropolitaine d'environ 7,75 millions d'habitants, ce qui en fait la quatrième ville la plus populeuse et la sixième agglomération urbaine la plus populeuse de l'Inde. À une altitude moyenne de 542 mètres (1 778 pieds), une grande partie de Hyderabad est située sur un terrain vallonné autour de lacs artificiels, y compris Hussain Sagar, qui date d'avant la fondation de la ville, au nord du centre-ville.	0
[CLS]  Qui sont principalement des bouddhistes ?  [SEP]  Les Gurkhas, une tribu martiale, sont arrivés au pouvoir au Népal en 1768. Ils ont consolidé leur pouvoir militaire et ont commencé à étendre leur territoire. Progressivement, les Gorkhas ont annexé Sirmour et Shimla. Sous la direction d'Amar Singh Thapa, les Gorkhas ont assiégé Kangra. Ils ont réussi à vaincre Sansar Chand Katoch, le chef de Kangra, en 1806 avec l'aide de nombreux chefs provinciaux. Cependant, les Gurkhas n'ont pas pu capturer le fort Kangra qui est passé sous Maharaja Ranjeet Singh en 1809. Après la défaite, les Gurkhas ont commencé à s'étendre vers le sud de l "État. Cependant, Raja Ram Singh, Raja de l" État Siba réussi à capturer le fort Siba des vestiges de Lahore	1
[CLS]  Quelle autre plante a été utilisée pour découvrir différents gènes ?  [SEP]  Les frontières entre les espèces chez les plantes peuvent être plus faibles que chez les animaux, et des hybrides entre espèces sont souvent possibles. Un exemple bien connu est celui de la menthe poivrée, Mentha × piperita, un hybride stérile entre Mentha aquatica et Mentha spicata, Mentha spicata. Les nombreuses variétés cultivées de blé sont le résultat de multiples croisements interspécifiques et intraspécifiques entre des espèces sauvages et leurs hybrides. Les angiospermes à fleurs monoïques ont souvent des mécanismes d'auto-incompatibilité qui agissent entre le pollen et le stigmate, de sorte que le pollen n'atteint pas le stigmate ou ne germe pas et ne produit pas de gamètes mâles. Il s'agit là d'une des nombreuses méthodes utilisées par les plantes pour favoriser les croisements externes. Dans de nombreuses plantes terrestres, les gamètes mâles et femelles sont produits par des individus distincts. Ces espèces sont dites dioïques lorsqu'	1
[CLS]  Quel pays n'a pas ratifié les articles 87 et 92 de l'OIT ?  [SEP]  La sous-traitance de la production à des pays à bas salaires comme le Bangladesh, la Chine, l'Inde et le Sri Lanka est devenue possible lorsque l'Accord multifibres (AMF) a été aboli. L'AMF, qui imposait des quotas sur les importations de textiles, était considérée comme une mesure protectionniste. [citation nécessaire] La mondialisation est souvent citée comme le facteur qui contribue le plus aux mauvaises conditions de travail des travailleurs du vêtement. Bien que de nombreux pays reconnaissent les traités comme l'Organisation internationale du Travail, qui tente d'établir des normes pour la sécurité et les droits des travailleurs, de nombreux pays ont fait des exceptions à certaines parties des traités ou ne les appliquent pas rigoureusement. L'Inde, par exemple, n'a pas ratifié les articles 87 et 92 du traité. [citation nécessaire]	0
[CLS]  Quel est le principal sens des mammifères nocturnes ?  [SEP]  Il reste donc à déterminer si le contraire de l'approche dans le cortex préfrontal est mieux décrit comme un déplacement (modèle de direction), comme un mouvement stationnaire mais avec force et résistance (modèle de mouvement) ou comme un mouvement stationnaire avec fléchissement passif (modèle de tendance en action). Le soutien du modèle de tendance en action (passivité liée à l'activité préfrontale droite) provient de la recherche sur la timidité et de la recherche sur l'inhibition comportementale. Les recherches qui ont testé les hypothèses concurrentes générées par les quatre modèles ont également appuyé le modèle de tendance en action.	1
[CLS]  En quelle année les ventes d'iPhone ont-elles dépassé celles des iPod ?  [SEP]  Apple a annoncé à la mi-2015 la sortie officielle d'un nouveau modèle de l'iPod Touch sur le magasin Apple le 15 juillet 2015.La sixième génération de l'iPod Touch inclut un large éventail d'améliorations techniques telles que la mise à niveau du processeur A8 et un écran de qualité supérieure, le noyau est plus de 5 fois plus rapide que les modèles précédents et est construit pour être à peu près au même niveau que l'iPhone 5S.	1
[CLS]  Combien coûte le programme ?  [SEP]  De nombreux vieux bâtiments dans certains secteurs de Boston sont soutenus par des piles de bois enfoncées dans le remblai ; ces piles demeurent saines si elles sont submergées dans l'eau, mais sont sujettes à la pourriture sèche si elles sont exposées à l'air pendant de longues périodes. Le niveau de l'eau souterraine a baissé, à des degrés divers, dans de nombreux secteurs de la ville, en partie à cause d'une augmentation de la quantité d'eau de pluie déversée directement dans les égouts plutôt qu'absorbée par le sol. Un organisme de la ville, le Boston Groundwater Trust, coordonne la surveillance du niveau des eaux souterraines dans toute la ville par l'entremise d'un réseau de puits de surveillance publics et privés. Toutefois, l'approvisionnement en eau potable de Boston, des réservoirs Quabbin et Womon à l'ouest, est l'un des rares au pays à être si pur qu'il satisfait aux normes fédérales de qualité de l'eau sans filtration.	1
[CLS]  De quoi Pere et Devo se sont-ils inspirés pour leur musique ?  [SEP]  Au milieu des années 1970, divers groupes américains (dont certains avaient des liens avec la scène punk du centre-ville de Manhattan, y compris la télévision et le suicide) ont commencé à élargir le vocabulaire de la musique punk. Des groupes du Midwest comme Pere Ubu et Devo se sont inspirés des environnements industriels abandonnés de la région, employant des techniques d'art conceptuel, de la musique concrète et des styles verbaux non conventionnels qui présageraient de plusieurs années le mouvement post-punk. Divers groupes subséquents, dont Talking Heads, de New York, et Mission of Burma, de Boston, ont combiné des éléments de punk avec des sensibilités propres aux écoles d'art. En 1978, l'ancien groupe a entrepris une série de collaborations avec le pionnier britannique de l'ambiance et ancien membre de Roxy Music, Brian Eno, en expérimentant des techniques lyriques influencées par Dada, de la musique de danse et	0
[CLS]  Quel a été le plus ancien directeur de l "équipe Everton FC ?  [SEP]  Le directeur actuel, Roberto Martínez, est le quatorzième titulaire permanent de ce poste depuis sa création en 1939. Il y a également eu quatre directeurs intérimaires et, avant 1939, l'équipe était choisie soit par le secrétaire du club, soit par un comité. Le directeur le plus ancien du club a été Harry Catterick, qui a dirigé l'équipe à partir de 1961 et qui a remporté 594 premiers matchs de l'équipe. Le directeur d'Everton qui a remporté la plupart des trophées nationaux et internationaux est Howard Kendall, qui a remporté deux championnats de la division une, la coupe FA de 1984, la coupe des vainqueurs de la coupe de l'UEFA de 1984 et trois Boucliers de charité.	0
[CLS]  Que symbolise la Joconde verte ?  [SEP]  Dans les enquêtes faites en Europe et aux États-Unis, le vert est la couleur la plus communément associée à la nature, la vie, la santé, la jeunesse, le printemps, l'espoir et l'envie. En Europe et aux États-Unis, le vert est parfois associé à la mort (le vert a plusieurs associations apparemment contraires), la maladie, ou le diable, mais en Chine, ses associations sont très positives, en tant que symbole de la fertilité et du bonheur. Au Moyen-Âge et à la Renaissance, lorsque la couleur des vêtements montrait le statut social du propriétaire, le vert était porté par les marchands, les banquiers et les gentils, tandis que le rouge était la couleur de la noblesse. La Joconde de Léonard de Vinci porte le vert, ce qui montre qu'elle n'est pas d'une famille noble ; les bancs de la Chambre des communes britannique sont verts, tandis que ceux de la Chambre des	0
[CLS]  Quel est le facteur qui mène à une diminution des achats dans les grands magasins ?  [SEP]  Avant les années 1950, les grands magasins occupaient une place éminente au Canada et en Australie, tant pendant la Grande Crise que pendant la Seconde Guerre mondiale. Depuis, ils ont souffert d'une forte concurrence de la part des magasins spécialisés. Plus récemment, la concurrence s'est intensifiée avec l'arrivée de grands magasins (Jones et coll., 1994 ; Merrilees et Miller, 1997). La concurrence n'était pas la seule raison de l'affaiblissement des grands magasins ; l'évolution de la structure des villes les a également touchés. La ville compacte et centralisée du XIXe siècle, avec ses lignes de transport en commun convergeant vers le centre-ville, était un environnement idéal pour la croissance des grands magasins. Mais à mesure que les résidents quittaient le centre-ville pour s'installer en banlieue, les grands magasins du centre-ville devenaient incommodes et perdaient des affaires au profit des nouveaux centres commerciaux de la banlieue. En 2003, les	0
[CLS]  Que le Pape a-t-il soutenu en janvier 2014 ?  [SEP]  En janvier 2014, après avoir rencontré le Secrétaire d "État, l'archevêque Pietro Parolin, Kerry a déclaré :" Nous avons abordé à peu près toutes les grandes questions sur lesquelles nous travaillons tous les deux, qui nous préoccupent tous. Tout d'abord, nous avons longuement parlé de la Syrie, et j'ai été particulièrement sensible au fait que l'archevêque ait soulevé cette question, et je suis également reconnaissant des commentaires formulés hier par le Saint-Père concernant son soutien au processus de Genève II. Nous nous félicitons de ce soutien. Il est très important d'avoir un large soutien, et je sais que le Pape est particulièrement préoccupé par le nombre massif d "êtres humains déplacés et la violence qui a coûté la vie à plus de 130 000 personnes".	0
